checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,NA,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,0.988,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.40,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.24,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,NA,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,2.51,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,4.23,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.93,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,SVQ,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.10,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.31,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,4.20,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,height,0.659,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,height,0.824,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,height,0.906,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,S625,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,height,0.576,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,1.94,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,2.02,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,NA,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,0.700,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,3.58,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,3.71,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,SVQ,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,2.18,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX64,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,4.52,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix miyabeana,willow,Salix,SX67,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,4.45,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix viminalis,basket willow,Salix,SVQ,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,3.10,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,2.02,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,3.38,m,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Salix dasyclados,willow,Salix,SV1,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,height,4.52,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,N1fert,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.19,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Pfert/KFert/MgFert,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,5.06,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,N1Fert/PFert/KFert/MgFert,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.48,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Nfert/RowSpacing,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,5.23,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Nfert/RowSpacing,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.87,m,NA,NA,[missing],NA,NA,NA
checked,Atkasook study area,Barrow,71.29,-156.78,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,NA,NA,NA,NA,NA,4,root_biomass_plant,3.10,g / plant,6,SE,0.130,NA,NA,NA
checked,Atkasook study area,Barrow,71.29,-156.78,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,NA,NA,NA,NA,NA,4,leaf_biomass_plant,0.740,g plant-1,6,SE,0.020,NA,NA,NA
checked,Atkasook study area,Barrow,71.29,-156.78,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,NA,NA,NA,NA,NA,4,leaf_biomass_plant,1.37,g plant-1,6,SE,0.110,NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Unfertilized,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,4.30,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Nfert/RowSpacing,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,4.48,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,NfertPFertKFertMgFertRowSpacing,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,4.53,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Unfertilized/RowSpacing,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,4.70,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,NfertRowSpacing,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.33,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,NfertRowSpacing,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,4.57,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,NfertPFertKFertMgFertRowSpacing,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,4.83,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,Unfertilized/RowSpacing,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,5.30,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,NfertRowSpacing,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.85,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,plant date/rotation/fer,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,5.43,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,plant date/rotation/fer,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,6.57,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,plant date/rotation/fer,1987,Time Level of Confidence Unknown,NA,1987,1987-06-14 19:00:00 -0500,8,height,5.52,m,NA,NA,[missing],NA,NA,NA
checked,NA,Bad Abbach,48.94,12.04,Salix viminalis,basket willow,Salix,NA,Hofmann-Schielle,1999,plant date/rotation/fer,1992,Time Level of Confidence Unknown,NA,1992,1992-06-14 19:00:00 -0500,8,height,5.94,m,NA,NA,[missing],NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94003,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.2,m2 kg-1,20,SE,0.091,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94004,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.6,m2 kg-1,20,SE,0.060,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94005,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,11.5,m2 kg-1,20,SE,0.129,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94006,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.5,m2 kg-1,20,SE,0.068,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94009,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.0,m2 kg-1,20,SE,0.131,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94012,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.6,m2 kg-1,20,SE,0.064,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94013,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.2,m2 kg-1,20,SE,0.180,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94014,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.3,m2 kg-1,20,SE,0.076,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94015,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.8,m2 kg-1,20,SE,0.192,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,Pur12,Tharakan,2005,Observational,July 2000,20:00:00 (America/New_York),7,2000,2000-07-31 19:00:00 -0500,6,SLA,11.2,m2 kg-1,20,SE,0.051,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,Pur34,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,14.8,m2 kg-1,20,SE,0.443,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S185,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,14.3,m2 kg-1,20,SE,0.066,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S19,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.7,m2 kg-1,20,SE,0.021,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S25,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.0,m2 kg-1,20,SE,0.061,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S287,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.6,m2 kg-1,20,SE,0.131,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S301,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.8,m2 kg-1,20,SE,0.081,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S546,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.7,m2 kg-1,20,SE,0.127,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S557,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,14.2,m2 kg-1,20,SE,0.135,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S566,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.4,m2 kg-1,20,SE,0.037,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S599,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,11.7,m2 kg-1,20,SE,0.024,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S625,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.5,m2 kg-1,20,SE,0.138,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S652,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,11.5,m2 kg-1,20,SE,0.275,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S365,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.8,m2 kg-1,20,SE,0.061,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SA2,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.1,m2 kg-1,20,SE,0.214,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SV1,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.5,m2 kg-1,20,SE,0.051,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SX64,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.0,m2 kg-1,20,SE,0.081,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SX67,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,12.8,m2 kg-1,20,SE,0.152,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94001,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.21,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94003,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.94,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94004,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.81,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94005,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.74,percent,20,SE,0.200,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94006,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.29,percent,20,SE,0.400,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94009,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.96,percent,20,SE,0.100,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94013,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.94,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94014,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.98,percent,20,SE,0.200,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,94015,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.88,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,Pur12,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.13,percent,20,SE,0.400,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,Pur34,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.06,percent,20,SE,0.300,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S185,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.92,percent,20,SE,0.200,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S19,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.59,percent,20,SE,0.400,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S25,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.99,percent,20,SE,0.200,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S287,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.89,percent,20,SE,0.100,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,S301,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,2.11,percent,20,SE,0.100,NA,NA,NA
